loan_id,app_id,issue_date,close_date,riskclass,ficoscore,contractperiod,paidamount,initialamount
2604,569608,8/9/2021,7/13/2023,Հսկվող,520,29,137000,100000
2605,609530,8/27/2021,11/23/2021,Ստանդարտ,522,3,89357.98,80000
2606,247785,1/25/2021,4/1/2021,Ստանդարտ,565,28,114271.2,100000
2607,248087,1/25/2021,12/8/2021,Ստանդարտ,614,32,212200.9,130000
2608,442798,6/11/2021,8/25/2021,Ստանդարտ,658,6,82760.74,80000
2609,563481,8/6/2021,9/7/2021,Ստանդարտ,624,2,51033.02,50000
2610,600202,8/23/2021,8/30/2021,Ստանդարտ,567,36,302052.09,300000
2611,479959,6/30/2021,8/9/2021,Ստանդարտ,603,35,157428.26,150000
2612,489732,7/5/2021,11/3/2021,Ստանդարտ,549,29,57207.65,50000
2613,618327,8/31/2021,3/16/2022,Ստանդարտ,529,24,114756.15,80000
2614,759239,10/23/2021,11/2/2021,Ստանդարտ,566,26,50156.62,50000
2615,769514,10/26/2021,10/28/2021,Ստանդարտ,512,36,200323.82,200000
2616,774672,10/28/2021,11/30/2021,Ստանդարտ,516,6,51835.78,50000
2617,779611,10/29/2021,3/15/2023,Հսկվող,541,36,172066.4,100000
2618,784620,10/31/2021,11/3/2021,Ստանդարտ,586,36,501767.12,500000
2619,799429,11/5/2021,4/4/2022,Ստանդարտ,504,7,117247.76,100000
2620,804885,11/7/2021,12/19/2021,Ստանդարտ,552,3,104554.39,100000
2621,831849,11/16/2021,1/18/2022,Ստանդարտ,526,36,108869.04,100000
2622,831867,11/16/2021,1/13/2022,Ստանդարտ,559,30,111793.49,100000
2623,843698,11/20/2021,1/19/2024,Անհուսալի,512,29,424113.99,150000
2624,843753,11/20/2021,11/25/2022,Ստանդարտ,520,34,167654.23,100000
2625,843966,11/20/2021,1/10/2022,Ստանդարտ,612,22,65806.18,60000
2626,844343,11/21/2021,2/23/2022,Ստանդարտ,600,32,351324.83,300000
2627,844623,11/21/2021,12/13/2021,Ստանդարտ,530,28,83471.78,80000
2628,844685,11/21/2021,12/20/2021,Ստանդարտ,542,10,51428.49,50000
2629,844705,11/21/2021,3/18/2022,Ստանդարտ,550,34,283488.17,250000
2630,917605,12/14/2021,12/14/2021,Ստանդարտ,582,2,50000,50000
2631,917625,12/14/2021,4/5/2022,Ստանդարտ,513,6,109903.29,100000
2632,917661,12/14/2021,6/24/2022,Ստանդարտ,568,14,255549.87,200000
2633,917739,12/14/2021,3/15/2022,Ստանդարտ,525,18,175349.79,150000
2634,917869,12/14/2021,5/5/2023,Ստանդարտ,557,17,132438.55,100000
2635,917990,12/14/2021,9/30/2022,Ստանդարտ,592,17,225303.92,150000
2636,918001,12/14/2021,1/30/2022,Ստանդարտ,595,17,145847.77,140000
2637,918034,12/14/2021,5/24/2022,Ստանդարտ,521,17,123481.92,100000
2638,918159,12/14/2021,6/14/2023,Ստանդարտ,526,18,231073.4,150000
2639,248270,1/25/2021,5/2/2022,Ոչ ստանդարտ,556,3,401338.65,200000
2640,426385,6/1/2021,2/17/2024,Ստանդարտ,581,33,197993,130000
2641,600222,8/23/2021,10/3/2021,Ստանդարտ,539,28,86292.65,80000
2642,248401,1/26/2021,1/31/2021,Ստանդարտ,637,6,361883.7,350000
2643,248482,1/26/2021,3/25/2021,Ստանդարտ,589,1,164597.4,150000
2644,618362,8/31/2021,9/1/2021,Ստանդարտ,540,35,130256.44,130000
2645,248542,1/26/2021,12/14/2021,Ստանդարտ,578,28,247195.96,150000
2646,523006,7/20/2021,8/31/2021,Ստանդարտ,581,36,314757.31,300000
2647,618359,8/31/2021,9/6/2021,Ստանդարտ,533,28,80946.83,80000
2648,248622,1/26/2021,3/2/2021,Ստանդարտ,565,4,264227.7,250000
2649,248629,1/26/2021,4/2/2021,Ստանդարտ,606,9,272727.2,240000
2650,433259,6/6/2021,6/7/2021,Ստանդարտ,593,36,300353.4,300000
2651,512845,7/15/2021,8/9/2021,Ստանդարտ,593,6,306981.43,300000
2652,609593,8/27/2021,6/6/2022,Ստանդարտ,562,36,392499.32,300000
2653,419008,5/26/2021,4/27/2023,Հսկվող,540,24,166020.14,80000
2654,426439,6/1/2021,6/3/2021,Ստանդարտ,582,2,100117.8,100000
2655,452683,6/15/2021,6/15/2022,Ստանդարտ,579,12,129232.63,100000
2656,609602,8/27/2021,1/21/2022,Ստանդարտ,691,34,225682.73,180000
2657,248677,1/26/2021,3/26/2021,Ստանդարտ,573,25,67684.8,60000
2658,248701,1/26/2021,3/23/2021,Հսկվող,531,12,91851.6,80000
2659,426433,6/1/2021,6/7/2021,Ստանդարտ,574,11,50209.6,50000
2660,471228,6/24/2021,7/19/2022,Ստանդարտ,589,34,441747.21,300000
2661,533873,7/25/2021,7/29/2021,Ստանդարտ,569,35,201008.6,200000
2662,586210,8/17/2021,8/26/2021,Ստանդարտ,553,7,60523.8,60000
2663,600308,8/23/2021,11/30/2021,Ստանդարտ,545,24,97575.7,80000
2664,471272,6/24/2021,12/7/2022,Հսկվող,512,18,70872.96,50000
2665,563522,8/6/2021,5/27/2022,Ստանդարտ,617,34,142983.56,100000
2666,600319,8/23/2021,11/17/2021,Ստանդարտ,555,33,285107.63,260000
2667,609601,8/27/2021,7/5/2022,Ստանդարտ,631,33,189913.05,130000
2668,461923,6/19/2021,3/7/2022,Ստանդարտ,535,29,111980.61,100000
2669,570269,8/9/2021,8/18/2021,Ստանդարտ,597,30,101068.87,100000
2670,618401,8/31/2021,11/18/2021,Հսկվող,523,5,88631.2,80000
2671,471294,6/24/2021,6/24/2021,Ստանդարտ,566,36,300000,300000
2672,563537,8/6/2021,6/3/2022,Ստանդարտ,511,10,246179.04,200000
2673,570260,8/9/2021,12/29/2021,Հսկվող,531,4,99346.51,80000
2674,784689,10/31/2021,10/31/2021,Ստանդարտ,549,2,100000,100000
2675,789882,11/2/2021,12/28/2021,Ստանդարտ,585,35,267133.58,250000
2676,789922,11/2/2021,11/8/2021,Ստանդարտ,565,2,50336.99,50000
2677,799464,11/5/2021,4/4/2022,Ստանդարտ,521,28,154324.46,120000
2678,815095,11/11/2021,11/15/2021,Ստանդարտ,573,31,312887.68,310000
2679,831884,11/16/2021,8/25/2022,Ստանդարտ,524,34,150849.39,100000
2680,845111,11/21/2021,2/22/2022,Ստանդարտ,549,34,117726.1,100000
2681,845132,11/21/2021,11/29/2021,Ստանդարտ,579,31,151180.79,150000
2682,845201,11/21/2021,3/16/2022,Ստանդարտ,524,28,70882.04,60000
2683,845369,11/21/2021,1/31/2022,Ստանդարտ,517,29,440647.18,400000
2684,845399,11/21/2021,12/17/2021,Ստանդարտ,522,36,104041.12,100000
2685,845457,11/21/2021,1/2/2022,Ստանդարտ,554,2,51643.87,50000
2686,918199,12/14/2021,4/24/2023,Ստանդարտ,597,18,273657.09,200000
2687,918220,12/14/2021,4/24/2023,Ստանդարտ,573,18,170606.1,120000
2688,918366,12/14/2021,4/26/2022,Ստանդարտ,602,17,183034.5,160000
2689,918360,12/14/2021,1/29/2022,Ստանդարտ,541,17,102552.53,100000
2690,918456,12/14/2021,6/14/2023,Ստանդարտ,606,18,269821,200000
2691,918609,12/14/2021,5/18/2022,Ստանդարտ,575,8,228897.18,200000
2692,248909,1/26/2021,2/5/2021,Ստանդարտ,565,28,153287.4,150000
2693,248929,1/26/2021,2/22/2021,Ստանդարտ,592,36,529589.1,500000
2694,248928,1/26/2021,3/5/2021,Ստանդարտ,570,28,156376.8,150000
2695,248938,1/26/2021,6/11/2023,Ստանդարտ,569,28,198500,100000
2696,248949,1/26/2021,4/12/2022,Կասկածելի,563,23,893237.16,450000
2697,248969,1/26/2021,5/25/2021,Ստանդարտ,596,28,125450.7,100000
2698,248997,1/26/2021,2/11/2021,Ստանդարտ,525,1,104115.5,100000
2699,480022,6/30/2021,7/17/2021,Ստանդարտ,621,35,153536.1,150000
2700,600289,8/23/2021,10/28/2021,Ստանդարտ,639,2,135612.03,120000
2701,626500,9/4/2021,3/4/2022,Ստանդարտ,636,24,654751.17,500000
2702,249008,1/26/2021,5/31/2022,Անհուսալի,537,20,238750.01,100000
2703,249034,1/26/2021,7/10/2023,Ստանդարտ,554,35,279795,120000
2704,249073,1/26/2021,2/18/2021,Ստանդարտ,614,35,210082,200000
2705,544038,7/30/2021,12/4/2021,Ստանդարտ,583,34,351138.63,300000
2706,489969,7/5/2021,1/6/2022,Ստանդարտ,536,36,126348.17,100000
2707,533919,7/25/2021,7/25/2021,Ստանդարտ,596,36,300000,300000
2708,600388,8/23/2021,10/25/2021,Ստանդարտ,542,2,88547.6,80000
2709,247889,1/26/2021,4/26/2021,Ստանդարտ,600,3,168117.1,150000
2710,501680,7/10/2021,7/10/2021,Ստանդարտ,589,2,50000,50000
2711,461990,6/19/2021,8/30/2023,Անհուսալի,501,28,146362.94,80000
2712,609649,8/27/2021,12/27/2021,Ստանդարտ,512,33,98234.65,90000
2713,249199,1/26/2021,2/1/2021,Ստանդարտ,631,1,141381,140000
2714,452758,6/15/2021,3/20/2023,Ստանդարտ,586,36,478389.68,300000
2715,609654,8/27/2021,1/25/2022,Ստանդարտ,577,28,114942.94,100000
2716,249267,1/26/2021,4/6/2021,Ստանդարտ,545,33,118969.7,100000
2717,433387,6/6/2021,6/7/2021,Ստանդարտ,591,27,50106.9,50000
2718,452819,6/15/2021,6/20/2021,Ստանդարտ,537,31,200290.9,200000
2719,426558,6/1/2021,7/1/2021,Ստանդարտ,561,5,103534.2,100000
2720,433380,6/6/2021,8/15/2023,Ստանդարտ,546,28,144310.7,80000
2721,443119,6/11/2021,6/11/2021,Ստանդարտ,514,29,100000,100000
2722,600492,8/23/2021,2/4/2022,Ստանդարտ,579,7,100902.55,90000
2723,433379,6/6/2021,7/14/2021,Ստանդարտ,561,33,209499.3,200000
2724,779706,10/29/2021,5/17/2022,Հսկվող,641,24,153847.74,100000
2725,799516,11/5/2021,11/8/2022,Ստանդարտ,586,31,141648.56,90000
2726,810563,11/9/2021,11/22/2021,Ստանդարտ,520,29,50723.31,50000
2727,826527,11/15/2021,2/14/2022,Ստանդարտ,620,34,283867.61,250000
2728,845523,11/21/2021,4/12/2022,Ստանդարտ,512,9,82287.32,70000
2729,845559,11/21/2021,3/9/2022,Ստանդարտ,533,30,124178.24,100000
2730,845570,11/21/2021,12/1/2021,Ստանդարտ,572,7,203777.9,200000
2731,845650,11/21/2021,11/23/2021,Ստանդարտ,564,36,500647.95,500000
2732,845644,11/21/2021,4/28/2023,Ստանդարտ,517,35,386852.93,200000
2733,845704,11/21/2021,10/12/2023,Ստանդարտ,513,29,129982.44,100000
2734,845768,11/21/2021,12/2/2021,Ստանդարտ,525,25,51100,50000
2735,845814,11/21/2021,12/2/2021,Ստանդարտ,519,2,152395.91,150000
2736,918577,12/14/2021,2/24/2022,Ստանդարտ,641,17,96474.19,90000
2737,918645,12/14/2021,6/6/2022,Ստանդարտ,590,6,134998.01,120000
2738,918718,12/14/2021,12/23/2021,Ստանդարտ,557,17,131436.42,130000
2739,918745,12/14/2021,10/6/2022,Ստանդարտ,594,17,167960.47,130000
2740,918828,12/14/2021,4/15/2022,Ստանդարտ,578,18,146646.85,130000
2741,918886,12/14/2021,12/29/2021,Ստանդարտ,572,14,202633.01,200000
2742,918974,12/14/2021,3/14/2022,Ստանդարտ,554,3,129393.01,120000
2743,919238,12/14/2021,4/9/2022,Ստանդարտ,541,18,113364.65,100000
2744,249458,1/26/2021,5/7/2021,Ստանդարտ,569,5,58112.1,50000
2745,249506,1/26/2021,5/12/2021,Ստանդարտ,510,23,64109.9,50000
2746,544060,7/30/2021,5/27/2022,Ստանդարտ,524,31,272239.12,200000
2747,563646,8/6/2021,9/22/2021,Ստանդարտ,637,34,134544.03,120000
2748,609684,8/27/2021,11/11/2021,Ստանդարտ,536,29,85938.24,70000
2749,501793,7/10/2021,12/10/2023,Ստանդարտ,524,29,166060.6,100000
2750,586333,8/17/2021,8/17/2021,Ստանդարտ,526,31,200010,200000
2751,419056,5/26/2021,7/25/2021,Ստանդարտ,503,2,106139.9,100000
2752,426630,6/2/2021,8/2/2021,Ստանդարտ,640,2,105376,100000
2753,609731,8/27/2021,11/28/2022,Ստանդարտ,566,17,405613.92,300000
2754,600465,8/23/2021,8/23/2022,Ստանդարտ,549,12,286633.1,200000
2755,609762,8/27/2021,5/3/2022,Ստանդարտ,557,12,364147.16,300000
2756,501826,7/10/2021,8/19/2021,Ստանդարտ,551,5,85513.11,80000
2757,513052,7/15/2021,8/3/2022,Ստանդարտ,592,33,423215.13,300000
2758,600557,8/23/2021,6/14/2023,Հսկվող,572,36,486101,300000
2759,609760,8/27/2021,3/11/2022,Ստանդարտ,525,31,221486.92,200000
2760,618552,8/31/2021,10/4/2021,Ստանդարտ,540,28,85400.87,80000
2761,251340,1/27/2021,4/30/2021,Ստանդարտ,610,28,180042.8,150000
2762,251392,1/27/2021,11/27/2021,Ստանդարտ,519,33,538156.48,300000
2763,586380,8/17/2021,8/18/2021,Ստանդարտ,618,9,150193.11,150000
2764,618548,8/31/2021,12/17/2021,Հսկվող,518,29,113939.93,100000
2765,251450,1/27/2021,6/27/2023,Ստանդարտ,631,29,278185.34,150000
2766,426694,6/2/2021,8/2/2021,Ստանդարտ,591,2,105048.7,100000
2767,490139,7/5/2021,11/23/2021,Հսկվող,553,4,57982.9,50000
2768,480097,6/30/2021,2/3/2022,Ստանդարտ,561,35,217923.84,150000
2769,591191,8/19/2021,11/10/2021,Ստանդարտ,592,3,273104,260000
2770,251490,1/27/2021,2/22/2021,Ստանդարտ,500,1,104147.2,100000
2771,251448,1/27/2021,2/1/2021,Ստանդարտ,527,23,80904.6,80000
2772,419105,5/26/2021,7/7/2021,Ստանդարտ,552,2,114526.2,110000
2773,490198,7/5/2021,1/12/2022,Ստանդարտ,545,29,122976.43,100000
2774,618622,8/31/2021,7/10/2023,Ստանդարտ,551,35,544100,300000
2775,764649,10/24/2021,12/31/2021,Ստանդարտ,502,36,110842.69,100000
2776,779773,10/29/2021,11/7/2022,Ստանդարտ,513,36,154881.97,100000
2777,795345,11/4/2021,1/9/2022,Ստանդարտ,520,3,106245.62,100000
2778,810598,11/9/2021,11/16/2021,Ստանդարտ,589,36,501535.12,500000
2779,815170,11/11/2021,1/31/2022,Ստանդարտ,613,24,115802.65,100000
2780,845819,11/21/2021,12/17/2021,Ստանդարտ,553,35,102872.21,100000
2781,845825,11/21/2021,2/7/2022,Ստանդարտ,627,34,143493.07,120000
2782,845830,11/21/2021,8/22/2022,Ստանդարտ,600,24,170885.16,100000
2783,845927,11/21/2021,11/21/2021,Ստանդարտ,569,35,150000,150000
2784,845974,11/21/2021,12/6/2021,Ստանդարտ,547,30,206821.89,200000
2785,846014,11/21/2021,11/24/2021,Ստանդարտ,500,4,201200,200000
2786,919654,12/15/2021,3/24/2022,Ստանդարտ,588,17,139176.27,120000
2787,919785,12/15/2021,12/17/2021,Ստանդարտ,525,16,100145.42,100000
2788,919909,12/15/2021,6/15/2023,Ստանդարտ,520,18,135155,100000
2789,919925,12/15/2021,12/15/2021,Ստանդարտ,622,17,150000,150000
2790,919967,12/15/2021,1/4/2022,Ստանդարտ,556,17,133347.98,130000
2791,920023,12/15/2021,2/14/2022,Ստանդարտ,513,6,159380.7,150000
2792,920036,12/15/2021,12/15/2021,Ստանդարտ,582,17,130000,130000
2793,920179,12/15/2021,6/28/2023,Անհուսալի,552,17,84000,200000
2794,251596,1/27/2021,2/2/2021,Ստանդարտ,534,33,203287.6,200000
2795,251602,1/27/2021,5/11/2021,Ստանդարտ,676,4,55511.6,50000
2796,251640,1/27/2021,3/17/2022,Ստանդարտ,598,32,533666.55,300000
2797,557501,8/3/2021,9/19/2023,Ստանդարտ,575,36,375430.28,300000
2798,462174,6/19/2021,7/12/2021,Ստանդարտ,545,2,61656.9,60000
2799,513083,7/15/2021,11/8/2021,Ստանդարտ,626,35,154392.59,130000
2800,570443,8/9/2021,8/27/2021,Ստանդարտ,515,24,83274.46,80000
2801,618627,8/31/2021,12/22/2022,Անհուսալի,642,17,0,100000
2802,471404,6/24/2021,7/12/2021,Ստանդարտ,583,30,102507.1,100000
2803,534068,7/25/2021,9/10/2021,Ստանդարտ,548,28,86458.57,80000
2804,618630,8/31/2021,2/25/2022,Ստանդարտ,638,33,172934.83,130000
2805,251742,1/27/2021,2/8/2021,Ստանդարտ,547,28,153249.6,150000
2806,251740,1/27/2021,8/14/2021,Ստանդարտ,574,18,318869.08,230000
2807,251741,1/27/2021,2/2/2021,Ստանդարտ,574,28,101315.2,100000
2808,419161,5/26/2021,2/25/2022,Ստանդարտ,625,9,92909.4,80000
2809,480125,6/30/2021,1/4/2022,Ստանդարտ,564,29,124831.94,90000
2810,251884,1/27/2021,9/23/2023,Անհուսալի,504,1,120366.04,80000
2811,419169,5/26/2021,8/6/2021,Ստանդարտ,528,28,90996.45,80000
2812,251955,1/27/2021,4/28/2021,Ստանդարտ,524,33,249453,200000
2813,544149,7/30/2021,6/17/2022,Հսկվող,596,36,384094.32,300000
2814,618692,8/31/2021,9/3/2021,Ստանդարտ,630,4,160690.41,160000
2815,443350,6/11/2021,2/2/2024,Անհուսալի,590,36,135423.41,300000
2816,501909,7/10/2021,12/11/2021,Ստանդարտ,564,6,113518.67,100000
2817,557572,8/3/2021,3/21/2022,Ստանդարտ,522,30,213032.18,150000
2818,534122,7/25/2021,9/26/2022,Ստանդարտ,540,28,135619.88,80000
2819,252094,1/27/2021,5/7/2021,Ստանդարտ,514,33,379109.6,300000
2820,426735,6/2/2021,6/21/2021,Ստանդարտ,552,35,306402.8,300000
2821,501907,7/10/2021,3/3/2023,Ստանդարտ,604,20,288489.66,200000
2822,534128,7/25/2021,9/28/2021,Ստանդարտ,570,35,214255.14,200000
2823,769711,10/26/2021,11/10/2021,Ստանդարտ,543,35,205983.58,200000
2824,769715,10/26/2021,10/29/2021,Ստանդարտ,504,30,200473.5,200000
2825,779828,10/29/2021,11/5/2021,Ստանդարտ,590,36,200237.29,200000
2826,784812,10/31/2021,3/21/2022,Ստանդարտ,544,29,116014.31,100000
2827,790071,11/2/2021,12/14/2021,Ստանդարտ,577,31,160788.85,150000
2828,795407,11/4/2021,11/30/2021,Ստանդարտ,582,32,153127.88,150000
2829,799599,11/5/2021,11/11/2021,Ստանդարտ,582,3,151342.82,150000
2830,810666,11/9/2021,10/12/2023,Ստանդարտ,621,24,229600,100000
2831,810692,11/9/2021,2/8/2022,Ստանդարտ,510,31,218875.97,200000
2832,820524,11/13/2021,11/30/2021,Ստանդարտ,577,30,153573.03,150000
2833,832017,11/16/2021,12/28/2021,Ստանդարտ,532,29,168641.42,150000
2834,846405,11/21/2021,11/22/2021,Ստանդարտ,611,36,200235.62,200000
2835,846408,11/21/2021,9/22/2022,Ստանդարտ,570,32,403168.92,200000
2836,846441,11/21/2021,3/3/2022,Ստանդարտ,503,7,110949.28,100000
2837,846477,11/21/2021,12/14/2021,Ստանդարտ,561,30,154820.58,150000
2838,846588,11/21/2021,12/9/2021,Ստանդարտ,601,7,61035.59,60000
2839,920183,12/15/2021,8/28/2023,Կասկածելի,555,18,159653.49,130000
2840,920185,12/15/2021,3/12/2022,Ստանդարտ,523,18,175428.42,150000
2841,920192,12/15/2021,2/11/2022,Ստանդարտ,573,18,128671.62,120000
2842,920264,12/15/2021,12/15/2021,Ստանդարտ,553,17,50000,50000
2843,920350,12/15/2021,12/24/2021,Ստանդարտ,571,16,71242.72,70000
2844,920411,12/15/2021,4/24/2023,Ստանդարտ,558,17,181724.72,120000
2845,920435,12/15/2021,3/10/2023,Ստանդարտ,561,17,173118.33,130000
2846,920465,12/15/2021,6/15/2023,Ստանդարտ,612,18,219808,150000
2847,252118,1/27/2021,10/20/2022,Ստանդարտ,619,28,209085.27,100000
2848,419212,5/26/2021,10/26/2021,Ստանդարտ,540,5,92348.55,80000
2849,609912,8/27/2021,11/28/2021,Ստանդարտ,539,16,116973.23,100000
2850,618724,8/31/2021,7/6/2022,Ստանդարտ,587,13,404909.83,300000
2851,252150,1/27/2021,6/7/2021,Ստանդարտ,638,6,57788.3,50000
2852,252151,1/27/2021,4/7/2021,Ստանդարտ,594,28,172501.4,150000
2853,452721,6/15/2021,6/17/2022,Ստանդարտ,509,12,176682.8,130000
2854,618723,8/31/2021,1/15/2022,Ստանդարտ,570,19,163900.7,150000
2855,252199,1/27/2021,2/8/2021,Ստանդարտ,557,1,61538.8,60000
2856,252254,1/27/2021,3/16/2021,Ստանդարտ,513,6,78501.3,70000
2857,252264,1/27/2021,1/31/2021,Ստանդարտ,605,35,201753.4,200000
2858,471472,6/24/2021,7/13/2021,Ստանդարտ,601,24,360232.2,350000
2859,480169,6/30/2021,7/13/2021,Ստանդարտ,563,11,50838.2,50000
2860,534153,7/25/2021,8/13/2021,Ստանդարտ,563,28,82980.72,80000
2861,544213,7/30/2021,2/4/2022,Ստանդարտ,550,13,238303.76,200000
2862,252313,1/27/2021,7/18/2021,Ստանդարտ,567,28,178329.5,150000
2863,462295,6/19/2021,7/6/2021,Ստանդարտ,543,24,51676.9,50000
2864,252322,1/27/2021,2/24/2021,Ստանդարտ,587,3,53068.6,50000
2865,252342,1/27/2021,2/4/2021,Ստանդարտ,507,33,102192,100000
2866,544219,7/30/2021,11/17/2021,Ստանդարտ,536,6,337874.13,300000
2867,252299,1/27/2021,11/28/2022,Ստանդարտ,582,32,661610.46,300000
2868,252418,1/27/2021,7/24/2021,Ստանդարտ,511,6,100068.3,80000
2869,419280,5/26/2021,11/15/2021,Ստանդարտ,583,34,368699.91,300000
2870,570536,8/9/2021,12/10/2021,Ստանդարտ,516,35,351494.79,300000
2871,252428,1/27/2021,5/27/2021,Ստանդարտ,657,4,112063.6,100000
2872,252508,1/27/2021,2/5/2021,Ստանդարտ,565,1,50986.5,50000
2873,252515,1/27/2021,2/3/2021,Ստանդարտ,519,32,221502,220000
2874,462314,6/19/2021,9/11/2021,Ստանդարտ,537,3,75255.89,70000
2875,544212,7/30/2021,10/29/2021,Ստանդարտ,560,6,54622.2,50000
2876,609999,8/27/2021,10/25/2021,Ստանդարտ,531,31,54182.99,50000
2877,252314,1/27/2021,9/2/2021,Ստանդարտ,607,28,218143.28,150000
2878,252614,1/27/2021,3/9/2021,Ստանդարտ,596,28,162994.2,150000
2879,252634,1/27/2021,2/4/2021,Ստանդարտ,538,23,51096.1,50000
2880,490446,7/5/2021,8/18/2021,Ստանդարտ,551,34,313008.93,300000
2881,534177,7/25/2021,7/25/2021,Ստանդարտ,555,2,50000,50000
2882,252658,1/27/2021,2/1/2021,Ստանդարտ,625,28,50548.1,50000
2883,513292,7/15/2021,7/24/2023,Հսկվող,599,30,143355,100000
2884,557652,8/3/2021,9/27/2021,Ստանդարտ,589,14,106952.49,100000
2885,610001,8/27/2021,9/6/2021,Ստանդարտ,501,5,70738.34,70000
