row_id,app_id,reg_num,released,vehicle_type,model_name,recording_date,fuel_type
848,392400,101110366,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,1/8/2013 0:00,petrol
849,243859,103110146,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,12/18/2019 0:00,petrol
850,263087,1406080053,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,3/23/2017 0:00,petrol
851,315507,1406080053,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,3/23/2017 0:00,petrol
852,355047,1406080053,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,3/23/2017 0:00,petrol
853,398489,1406080053,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,3/23/2017 0:00,petrol
854,491301,1406080053,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,3/23/2017 0:00,petrol
855,321824,412580671,2012,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,INFINITI,3/12/2021 0:00,petrol
856,530351,913133959,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,INFINITI,2/8/2021 0:00,petrol
857,860513,26412329912,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,INFINITI,7/19/2019 0:00,petrol
858,927413,612632738,2011,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,INFINITI,11/12/2019 0:00,petrol
859,242072,26412934569,2018,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,INFINITI,6/30/2020 0:00,petrol
860,378528,110090351,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,7/9/2012 0:00,petrol
861,513315,112100826,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,7/30/2020 0:00,petrol
862,219147,211100386,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,8/28/2019 0:00,diesel
863,293796,1212601344,2016,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,10/31/2019 0:00,petrol
864,565601,21112472358,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,9/14/2019 0:00,petrol
865,593134,21112472358,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,9/14/2019 0:00,petrol
866,872755,21112472358,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,9/14/2019 0:00,petrol
867,258780,408110170,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,INFINITI,8/11/2011 0:00,petrol
868,482950,26412694690,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,INFINITI,9/17/2020 0:00,petrol
869,661412,26412694690,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,INFINITI,9/17/2020 0:00,petrol
870,714183,26412694690,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,INFINITI,9/17/2020 0:00,petrol
871,967370,26412674414,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,INFINITI,11/27/2019 0:00,petrol
872,233116,26412491187,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,INFINITI,6/25/2020 0:00,petrol
873,333177,26412171374,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,4/29/2019 0:00,petrol
874,367221,26412171374,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,4/29/2019 0:00,petrol
875,380449,26412171374,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,4/29/2019 0:00,petrol
876,687506,26412171374,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,4/29/2019 0:00,petrol
877,780986,26412171374,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,4/29/2019 0:00,petrol
878,815688,26412171374,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,4/29/2019 0:00,petrol
879,948882,26412171374,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,4/29/2019 0:00,petrol
880,246919,812843742,2005,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,11/4/2020 0:00,petrol
881,467110,264890667,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,10/6/2017 0:00,petrol
882,477388,264890667,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,10/6/2017 0:00,petrol
883,488336,264890667,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,10/6/2017 0:00,petrol
884,490669,264890667,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,10/6/2017 0:00,petrol
885,583156,264890667,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,10/6/2017 0:00,petrol
886,595324,264890667,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,10/6/2017 0:00,petrol
887,611823,264890667,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,10/6/2017 0:00,petrol
888,617890,264890667,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,10/6/2017 0:00,petrol
889,728819,264890667,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,10/6/2017 0:00,petrol
890,737574,264890667,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,10/6/2017 0:00,petrol
891,747770,264890667,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,10/6/2017 0:00,petrol
892,778030,264890667,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,10/6/2017 0:00,petrol
893,870527,264890667,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,10/6/2017 0:00,petrol
894,909951,264890667,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,10/6/2017 0:00,petrol
895,968971,264890667,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,10/6/2017 0:00,petrol
896,838050,26412817748,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,INFINITI,5/18/2021 0:00,petrol
897,421479,612944823,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,INFINITI,8/5/2020 0:00,petrol
898,671659,26413307877,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,INFINITI,7/16/2021 0:00,petrol
899,805600,912476934,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,INFINITI,3/24/2020 0:00,petrol
900,331797,1511110153,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,INFINITI,8/1/2016 0:00,petrol
901,259652,26412696989,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,INFINITI,12/6/2019 0:00,petrol
902,381607,26412696989,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,INFINITI,12/6/2019 0:00,petrol
903,826782,26412696989,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,INFINITI,12/6/2019 0:00,petrol
904,325644,712412852,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,INFINITI,7/20/2020 0:00,petrol
905,766543,712412852,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,INFINITI,7/20/2020 0:00,petrol
906,810223,26411717749,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,INFINITI,8/23/2019 0:00,petrol
907,607111,26413045040,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,INFINITI,11/3/2020 0:00,petrol
908,652509,26413045040,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,INFINITI,11/3/2020 0:00,petrol
909,226710,21110645994,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,INFINITI,8/7/2020 0:00,petrol
910,345746,21110645994,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,INFINITI,8/7/2020 0:00,petrol
911,672346,26412447943,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,8/31/2021 0:00,petrol
912,818808,1412147515,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,6/10/2021 0:00,petrol
913,249199,512091642,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,9/7/2020 0:00,petrol
914,265193,512091642,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,9/7/2020 0:00,petrol
915,287337,512091642,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,9/7/2020 0:00,petrol
916,306618,512091642,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,9/7/2020 0:00,petrol
917,339038,512091642,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,9/7/2020 0:00,petrol
918,375504,512091642,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,9/7/2020 0:00,petrol
919,412392,512091642,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,9/7/2020 0:00,petrol
920,768812,512091642,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,9/7/2020 0:00,petrol
921,454760,912852937,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,2/22/2020 0:00,petrol
922,736618,26412302693,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,7/6/2019 0:00,petrol
923,810447,21112206081,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,5/17/2019 0:00,petrol
924,468764,911988622,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,5/14/2019 0:00,petrol
925,475393,911988622,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,5/14/2019 0:00,petrol
926,477975,911988622,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,5/14/2019 0:00,petrol
927,639237,911988622,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,5/14/2019 0:00,petrol
928,691859,911988622,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,5/14/2019 0:00,petrol
929,804483,911988622,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,5/14/2019 0:00,petrol
930,822386,911988622,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,5/14/2019 0:00,petrol
931,825641,911988622,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,5/14/2019 0:00,petrol
932,843055,911988622,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,5/14/2019 0:00,petrol
933,871624,911988622,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,5/14/2019 0:00,petrol
934,880450,911988622,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,5/14/2019 0:00,petrol
935,941590,911988622,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,5/14/2019 0:00,petrol
936,964708,911988622,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,5/14/2019 0:00,petrol
937,773463,21112491163,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,9/22/2019 0:00,petrol
938,784359,21112491163,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,9/22/2019 0:00,petrol
939,786702,21112491163,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,9/22/2019 0:00,petrol
940,799599,21112491163,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,9/22/2019 0:00,petrol
941,815945,21112491163,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,9/22/2019 0:00,petrol
942,828395,21112491163,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,9/22/2019 0:00,petrol
943,832480,21112491163,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,9/22/2019 0:00,petrol
944,915454,21112491163,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,9/22/2019 0:00,petrol
945,917605,21112491163,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,9/22/2019 0:00,petrol
946,920036,21112491163,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,9/22/2019 0:00,petrol
947,923310,21112491163,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,9/22/2019 0:00,petrol
948,926390,21112491163,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,9/22/2019 0:00,petrol
949,938354,21112491163,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,9/22/2019 0:00,petrol
950,941610,21112491163,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,9/22/2019 0:00,petrol
951,944595,21112491163,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,9/22/2019 0:00,petrol
952,953198,21112491163,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,9/22/2019 0:00,petrol
953,968837,21112491163,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,9/22/2019 0:00,petrol
954,766900,26412269021,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,10/6/2021 0:00,petrol
955,395759,202100273,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,8/10/2020 0:00,petrol
956,218218,264726287,2012,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUZUKI,7/31/2020 0:00,petrol
957,508999,111050164,2005,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,11/11/2014 0:00,petrol
958,281855,9473986,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,9/17/2019 0:00,petrol
959,625184,26411159733,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,8/4/2021 0:00,petrol
960,755124,26412730039,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,10/14/2021 0:00,petrol
961,867180,26413259418,2004,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,6/3/2021 0:00,petrol
962,296926,26412228004,2005,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,6/27/2020 0:00,petrol
963,251741,906080261,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,1/14/2021 0:00,petrol
964,300810,906080261,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,1/14/2021 0:00,petrol
965,713883,910100332,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,11/21/2014 0:00,petrol
966,239568,812601364,2002,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,10/31/2019 0:00,petrol
967,322864,812601364,2002,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,10/31/2019 0:00,petrol
968,295481,207090146,2001,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,1/18/2017 0:00,petrol
969,421090,207090146,2001,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,1/18/2017 0:00,petrol
970,896965,26413168317,2014,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,3/10/2021 0:00,petrol
971,923081,26413168317,2014,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,3/10/2021 0:00,petrol
972,895438,912304677,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,11/8/2021 0:00,petrol
973,625212,912476152,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,10/25/2019 0:00,petrol
974,965792,912476152,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,10/25/2019 0:00,petrol
975,393571,26411967014,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,4/22/2021 0:00,petrol
976,563024,26411967014,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,4/22/2021 0:00,petrol
977,233157,21112562340,2011,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,10/17/2019 0:00,petrol
978,697113,612743006,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,9/14/2021 0:00,hybrid
979,832338,612743006,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,9/14/2021 0:00,hybrid
980,882132,612743006,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,9/14/2021 0:00,hybrid
981,909373,612743006,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,9/14/2021 0:00,hybrid
982,644467,26410717839,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,3/17/2018 0:00,petrol
983,254879,26412554666,2005,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,3/24/2020 0:00,petrol
984,480273,26412554666,2005,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,3/24/2020 0:00,petrol
985,278458,26412690315,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,12/3/2019 0:00,petrol
986,779368,1012338057,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,7/23/2019 0:00,petrol
987,849147,1012338057,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,7/23/2019 0:00,petrol
988,246449,26411927566,2014,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,11/23/2018 0:00,petrol
989,345561,911949218,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,12/6/2018 0:00,petrol
990,324353,201500027,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,11/11/2020 0:00,petrol
991,755124,201500027,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,11/11/2020 0:00,petrol
992,948464,26412564948,2005,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,11/16/2021 0:00,petrol
993,287296,412824052,2014,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,2/1/2020 0:00,hybrid
994,764059,264733999,2012,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,3/12/2021 0:00,petrol
995,950150,264733999,2012,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,3/12/2021 0:00,petrol
996,848297,26412931385,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,7/9/2021 0:00,petrol
997,369884,21112133653,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,4/8/2019 0:00,petrol
998,590618,21112133653,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,4/8/2019 0:00,petrol
999,702798,21112133653,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,4/8/2019 0:00,petrol
1000,926203,21112133653,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,4/8/2019 0:00,petrol
1001,277435,26413120584,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,1/27/2021 0:00,petrol
1002,941479,26413120584,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,1/27/2021 0:00,petrol
1003,416539,912524693,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,2/5/2020 0:00,petrol
1004,461990,26412987047,2014,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,8/25/2020 0:00,petrol
1005,449585,26412481809,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,2/25/2020 0:00,petrol
1006,228684,21110009335,2004,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,10/7/2013 0:00,petrol
1007,245051,21110092778,2004,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,9/30/2016 0:00,petrol
1008,495030,21110092778,2004,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,9/30/2016 0:00,petrol
1009,711629,21110092778,2004,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,9/30/2016 0:00,petrol
1010,754570,21110092778,2004,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,9/30/2016 0:00,petrol
1011,862254,21112316498,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,7/12/2019 0:00,petrol
1012,252150,21112701463,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,12/7/2019 0:00,petrol
1013,667967,311110796,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,7/6/2021 0:00,petrol
1014,465537,411133196,2004,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,9/24/2018 0:00,petrol
1015,865435,411133196,2004,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,9/24/2018 0:00,petrol
1016,366824,26412910359,2005,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,5/26/2020 0:00,petrol
1017,265119,26410482716,2005,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,11/21/2016 0:00,petrol
1018,338837,308070282,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,6/20/2018 0:00,petrol
1019,353767,26410001421,2001,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,4/8/2017 0:00,petrol
1020,684641,264469175,2001,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,8/19/2021 0:00,petrol
1021,265119,4673749,2001,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,11/12/2012 0:00,petrol
1022,726039,26410208639,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,6/5/2014 0:00,petrol
1023,417509,21111870546,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,1/25/2019 0:00,petrol
1024,311349,26412922909,2017,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,6/17/2020 0:00,petrol
1025,339598,26412922909,2017,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,6/17/2020 0:00,petrol
1026,371629,26412922909,2017,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,6/17/2020 0:00,petrol
1027,406778,26412922909,2017,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,6/17/2020 0:00,petrol
1028,413375,26412922909,2017,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,6/17/2020 0:00,petrol
1029,426097,26412922909,2017,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,6/17/2020 0:00,petrol
1030,246449,26412897123,2017,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,5/18/2020 0:00,petrol
1031,910122,26413018596,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,7/7/2021 0:00,petrol
1032,930681,26413018596,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,7/7/2021 0:00,petrol
1033,950108,26413018596,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,7/7/2021 0:00,petrol
1034,830755,610888489,2016,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,2/5/2018 0:00,petrol
1035,266325,21111979458,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,12/25/2018 0:00,hybrid
1036,680025,21112225826,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,5/29/2019 0:00,petrol
1037,714882,911080031,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,9/22/2015 0:00,petrol
1038,900160,911080031,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,9/22/2015 0:00,petrol
1039,646632,264599636,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,9/1/2020 0:00,petrol
1040,264466,26411748566,2018,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,7/23/2018 0:00,petrol
1041,272661,26411748566,2018,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,7/23/2018 0:00,petrol
1042,296602,26411748566,2018,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,7/23/2018 0:00,petrol
1043,867630,26411748566,2018,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,7/23/2018 0:00,petrol
1044,222744,264938493,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,4/20/2017 0:00,petrol
1045,246532,264938493,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,4/20/2017 0:00,petrol
1046,333231,264938493,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,4/20/2017 0:00,petrol
1047,350161,264938493,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,4/20/2017 0:00,petrol
1048,515870,264938493,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,4/20/2017 0:00,petrol
1049,538513,264938493,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,4/20/2017 0:00,petrol
1050,542087,264938493,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,4/20/2017 0:00,petrol
1051,545523,264938493,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,4/20/2017 0:00,petrol
1052,564692,264938493,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,4/20/2017 0:00,petrol
1053,743263,264938493,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,4/20/2017 0:00,petrol
1054,759943,264938493,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,4/20/2017 0:00,petrol
1055,818018,264938493,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,4/20/2017 0:00,petrol
1056,916920,264938493,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,4/20/2017 0:00,petrol
1057,970464,264938493,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,4/20/2017 0:00,petrol
1058,385453,26410584613,2014,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,6/19/2019 0:00,petrol
1059,623576,26411997373,2018,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,1/11/2019 0:00,petrol
1060,893777,205080295,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,9/28/2021 0:00,petrol
